,episode,steps,reward,alpha,gamma,epsilon,time,info
1,223,15,584,0,0,0.01,1:11:22,{'message': 'reached_goal'}
0,224,15,584,0,0,0.01,1:11:30,{'message': 'reached_goal'}
1,225,17,585,0,0,0.01,1:11:38,{'message': 'reached_goal'}
0,226,16,559,0,0,0.01,1:11:46,{'message': 'reached_goal'}
1,227,16,579,0,0,0.01,1:11:55,{'message': 'reached_goal'}
0,228,15,584,0,0,0.01,1:12:03,{'message': 'reached_goal'}
1,229,15,584,0,0,0.01,1:12:11,{'message': 'reached_goal'}
0,230,17,585,0,0,0.01,1:12:19,{'message': 'reached_goal'}
1,231,15,584,0,0,0.01,1:12:28,{'message': 'reached_goal'}
0,232,15,584,0,0,0.01,1:12:36,{'message': 'reached_goal'}
1,233,15,584,0,0,0.01,1:12:44,{'message': 'reached_goal'}
0,234,15,584,0,0,0.01,1:12:52,{'message': 'reached_goal'}
1,235,17,499,0,0,0.01,1:13:01,{'message': 'reached_goal'}
0,236,16,585,0,0,0.01,1:13:09,{'message': 'reached_goal'}
1,237,15,584,0,0,0.01,1:13:17,{'message': 'reached_goal'}
0,238,15,584,0,0,0.01,1:13:25,{'message': 'reached_goal'}
1,239,15,584,0,0,0.01,1:13:33,{'message': 'reached_goal'}
0,240,16,579,0,0,0.01,1:13:42,{'message': 'reached_goal'}
1,241,15,584,0,0,0.01,1:13:50,{'message': 'reached_goal'}
0,242,15,584,0,0,0.01,1:13:58,{'message': 'reached_goal'}
1,243,15,584,0,0,0.01,1:14:06,{'message': 'reached_goal'}
0,244,15,584,0,0,0.01,1:14:14,{'message': 'reached_goal'}
1,245,15,584,0,0,0.01,1:14:21,{'message': 'reached_goal'}
0,246,15,584,0,0,0.01,1:14:29,{'message': 'reached_goal'}
1,247,15,584,0,0,0.01,1:14:37,{'message': 'reached_goal'}
0,248,15,584,0,0,0.01,1:14:45,{'message': 'reached_goal'}
1,249,15,584,0,0,0.01,1:14:53,{'message': 'reached_goal'}
0,250,15,584,0,0,0.01,1:15:01,{'message': 'reached_goal'}
1,251,15,584,0,0,0.01,1:15:09,{'message': 'reached_goal'}
0,252,16,590,0,0,0.01,1:15:17,{'message': 'reached_goal'}
1,253,15,584,0,0,0.01,1:15:26,{'message': 'reached_goal'}
0,254,15,584,0,0,0.01,1:15:34,{'message': 'reached_goal'}
1,255,15,584,0,0,0.01,1:15:42,{'message': 'reached_goal'}
0,256,15,584,0,0,0.01,1:15:49,{'message': 'reached_goal'}
1,257,15,584,0,0,0.01,1:15:57,{'message': 'reached_goal'}
0,258,17,585,0,0,0.01,1:16:06,{'message': 'reached_goal'}
1,259,15,584,0,0,0.01,1:16:14,{'message': 'reached_goal'}
0,260,15,584,0,0,0.01,1:16:21,{'message': 'reached_goal'}
1,261,15,584,0,0,0.01,1:16:29,{'message': 'reached_goal'}
0,262,16,590,0,0,0.01,1:16:38,{'message': 'reached_goal'}
1,263,15,584,0,0,0.01,1:16:45,{'message': 'reached_goal'}
0,264,16,579,0,0,0.01,1:16:54,{'message': 'reached_goal'}
1,265,15,584,0,0,0.01,1:17:02,{'message': 'reached_goal'}
0,266,16,590,0,0,0.01,1:17:10,{'message': 'reached_goal'}
1,267,16,590,0,0,0.01,1:17:19,{'message': 'reached_goal'}
0,268,15,584,0,0,0.01,1:17:27,{'message': 'reached_goal'}
1,269,15,584,0,0,0.01,1:17:35,{'message': 'reached_goal'}
0,270,15,584,0,0,0.01,1:17:43,{'message': 'reached_goal'}
1,271,15,584,0,0,0.01,1:17:51,{'message': 'reached_goal'}
0,272,15,584,0,0,0.01,1:17:59,{'message': 'reached_goal'}
1,273,15,584,0,0,0.01,1:18:07,{'message': 'reached_goal'}
0,274,15,584,0,0,0.01,1:18:16,{'message': 'reached_goal'}
1,275,15,584,0,0,0.01,1:18:23,{'message': 'reached_goal'}
0,276,15,584,0,0,0.01,1:18:31,{'message': 'reached_goal'}
1,277,15,584,0,0,0.01,1:18:39,{'message': 'reached_goal'}
0,278,15,584,0,0,0.01,1:18:48,{'message': 'reached_goal'}
1,279,15,584,0,0,0.01,1:18:56,{'message': 'reached_goal'}
0,280,15,584,0,0,0.01,1:19:05,{'message': 'reached_goal'}
1,281,15,584,0,0,0.01,1:19:12,{'message': 'reached_goal'}
0,282,17,499,0,0,0.01,1:19:21,{'message': 'reached_goal'}
1,283,17,499,0,0,0.01,1:19:30,{'message': 'reached_goal'}
0,284,17,499,0,0,0.01,1:19:39,{'message': 'reached_goal'}
1,285,15,584,0,0,0.01,1:19:47,{'message': 'reached_goal'}
0,286,20,485,0,0,0.01,1:19:57,{'message': 'reached_goal'}
1,287,17,499,0,0,0.01,1:20:06,{'message': 'reached_goal'}
0,288,17,499,0,0,0.01,1:20:15,{'message': 'reached_goal'}
1,289,17,499,0,0,0.01,1:20:24,{'message': 'reached_goal'}
0,290,17,499,0,0,0.01,1:20:33,{'message': 'reached_goal'}
1,291,17,499,0,0,0.01,1:20:42,{'message': 'reached_goal'}
0,292,17,499,0,0,0.01,1:20:50,{'message': 'reached_goal'}
1,293,15,584,0,0,0.01,1:20:58,{'message': 'reached_goal'}
0,294,15,584,0,0,0.01,1:21:06,{'message': 'reached_goal'}
1,295,17,499,0,0,0.01,1:21:15,{'message': 'reached_goal'}
0,296,17,499,0,0,0.01,1:21:24,{'message': 'reached_goal'}
1,297,17,499,0,0,0.01,1:21:32,{'message': 'reached_goal'}
0,298,15,584,0,0,0.01,1:21:41,{'message': 'reached_goal'}
1,299,15,584,0,0,0.01,1:21:48,{'message': 'reached_goal'}
0,300,15,584,0,0,0.01,1:21:56,{'message': 'reached_goal'}
1,301,15,584,0,0,0.01,1:22:04,{'message': 'reached_goal'}
0,302,15,584,0,0,0.01,1:22:13,{'message': 'reached_goal'}
1,303,15,584,0,0,0.01,1:22:21,{'message': 'reached_goal'}
0,304,15,584,0,0,0.01,1:22:29,{'message': 'reached_goal'}
1,305,15,584,0,0,0.01,1:22:36,{'message': 'reached_goal'}
0,306,15,584,0,0,0.01,1:22:44,{'message': 'reached_goal'}
1,307,18,591,0,0,0.01,1:22:53,{'message': 'reached_goal'}
0,308,15,584,0,0,0.01,1:23:01,{'message': 'reached_goal'}
1,309,15,584,0,0,0.01,1:23:09,{'message': 'reached_goal'}
0,310,15,584,0,0,0.01,1:23:17,{'message': 'reached_goal'}
1,311,15,584,0,0,0.01,1:23:25,{'message': 'reached_goal'}
0,312,15,584,0,0,0.01,1:23:34,{'message': 'reached_goal'}
1,313,15,584,0,0,0.01,1:23:42,{'message': 'reached_goal'}
0,314,17,596,0,0,0.01,1:23:51,{'message': 'reached_goal'}
1,315,15,584,0,0,0.01,1:23:59,{'message': 'reached_goal'}
0,316,15,584,0,0,0.01,1:24:07,{'message': 'reached_goal'}
1,317,15,584,0,0,0.01,1:24:15,{'message': 'reached_goal'}
0,318,15,584,0,0,0.01,1:24:23,{'message': 'reached_goal'}
1,319,15,584,0,0,0.01,1:24:31,{'message': 'reached_goal'}
0,320,15,584,0,0,0.01,1:24:40,{'message': 'reached_goal'}
1,321,15,584,0,0,0.01,1:24:48,{'message': 'reached_goal'}
0,322,15,584,0,0,0.01,1:24:56,{'message': 'reached_goal'}
1,323,16,590,0,0,0.01,1:25:05,{'message': 'reached_goal'}
0,324,16,590,0,0,0.01,1:25:14,{'message': 'reached_goal'}
1,325,15,584,0,0,0.01,1:25:22,{'message': 'reached_goal'}
0,326,15,584,0,0,0.01,1:25:30,{'message': 'reached_goal'}
1,327,15,584,0,0,0.01,1:25:38,{'message': 'reached_goal'}
0,328,15,584,0,0,0.01,1:25:47,{'message': 'reached_goal'}
1,329,15,584,0,0,0.01,1:25:54,{'message': 'reached_goal'}
0,330,15,584,0,0,0.01,1:26:02,{'message': 'reached_goal'}
1,331,15,584,0,0,0.01,1:26:10,{'message': 'reached_goal'}
0,332,15,584,0,0,0.01,1:26:18,{'message': 'reached_goal'}
1,333,15,584,0,0,0.01,1:26:26,{'message': 'reached_goal'}
0,334,15,584,0,0,0.01,1:26:34,{'message': 'reached_goal'}
1,335,15,584,0,0,0.01,1:26:42,{'message': 'reached_goal'}
0,336,15,584,0,0,0.01,1:26:51,{'message': 'reached_goal'}
1,337,15,584,0,0,0.01,1:26:59,{'message': 'reached_goal'}
0,338,15,584,0,0,0.01,1:27:07,{'message': 'reached_goal'}
1,339,15,584,0,0,0.01,1:27:15,{'message': 'reached_goal'}
